"mpg","cyl","disp","hp","drat","wt","qsec","vs","am","gear","carb","id","speed_lim","ticket_amount"
10.4,8,472,261,2.93,5.25,17.98,0,0,3,4,"car_type_15",60,0
15.2,8,304,150,3.15,3.435,17.3,0,0,3,2,"car_type_23",60,0
15.2,8,275.8,180,3.07,3.78,18,0,0,3,3,"car_type_14",60,0
21.4,4,121,109,4.11,2.78,18.6,1,1,4,2,"car_type_32",60,0
32.4,4,78.7,66,4.08,2.2,19.47,1,1,4,1,"car_type_18",60,0
14.3,8,360,245,3.21,3.57,15.84,0,0,3,4,"car_type_7",60,0
18.1,6,225,105,2.76,3.46,20.22,1,0,3,1,"car_type_6",60,0
27.3,4,79,66,4.08,1.935,18.9,1,1,4,1,"car_type_26",60,0
22.8,4,140.8,112,3.92,3.15,22.9,1,0,4,2,"car_type_9",60,948
10.4,8,460,263,3,5.424,17.82,0,0,3,4,"car_type_16",60,1047
15,8,301,426,3.54,3.57,14.6,0,1,5,8,"car_type_31",60,1144
21,6,160,110,3.9,2.875,17.02,0,1,4,4,"car_type_2",60,0
22.8,4,108,93,3.85,2.32,18.61,1,1,4,1,"car_type_3",60,0
14.7,8,440,230,3.23,5.345,17.42,0,0,3,4,"car_type_17",60,0
27.3,4,79,66,4.08,1.935,18.9,1,1,4,1,"car_type_26",60,0
10.4,8,472,205,2.93,5.25,17.98,0,0,3,4,"car_type_15",60,0
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",60,0
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",60,0
32.4,4,78.7,66,4.08,2.2,19.47,1,1,4,1,"car_type_18",60,0
