"mpg","cyl","disp","hp","drat","wt","qsec","vs","am","gear","carb","id","speed_lim","ticket_amount"
30.4,4,95.1,137,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,0
32.4,4,78.7,73,4.08,2.2,19.47,1,1,4,1,"car_type_18",65,801
26,4,120.3,91,4.43,2.14,16.7,0,1,5,2,"car_type_27",65,0
17.8,6,167.6,123,3.92,3.44,18.9,1,0,4,4,"car_type_11",65,0
32.4,4,78.7,66,4.08,2.2,19.47,1,1,4,1,"car_type_18",65,0
30.4,4,75.7,63,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
26,4,120.3,102,4.43,2.14,16.7,0,1,5,2,"car_type_27",65,841
33.9,4,71.1,76,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,949
32.4,4,78.7,66,4.08,2.2,19.47,1,1,4,1,"car_type_18",65,0
15.2,8,304,150,3.15,3.435,17.3,0,0,3,2,"car_type_23",65,0
15.8,8,351,264,4.22,3.17,14.5,0,1,5,4,"car_type_29",65,1080
15.5,8,318,179,2.76,3.52,16.87,0,0,3,2,"car_type_22",65,993
10.4,8,472,205,2.93,5.25,17.98,0,0,3,4,"car_type_15",65,0
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
19.7,6,145,175,3.62,2.77,15.5,0,1,5,6,"car_type_30",65,0
19.2,8,400,175,3.08,3.845,17.05,0,0,3,2,"car_type_25",65,0
19.2,8,400,175,3.08,3.845,17.05,0,0,3,2,"car_type_25",65,0
22.8,4,108,93,3.85,2.32,18.61,1,1,4,1,"car_type_3",65,0
15.5,8,318,150,2.76,3.52,16.87,0,0,3,2,"car_type_22",65,0
19.2,8,400,175,3.08,3.845,17.05,0,0,3,2,"car_type_25",65,0
18.1,6,225,105,2.76,3.46,20.22,1,0,3,1,"car_type_6",65,0
15.2,8,304,150,3.15,3.435,17.3,0,0,3,2,"car_type_23",65,0
16.4,8,275.8,180,3.07,4.07,17.4,0,0,3,3,"car_type_12",65,897
19.7,6,145,175,3.62,2.77,15.5,0,1,5,6,"car_type_30",65,0
14.3,8,360,245,3.21,3.57,15.84,0,0,3,4,"car_type_7",65,979
21.4,6,258,110,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,0
21,6,160,110,3.9,2.875,17.02,0,1,4,4,"car_type_2",65,0
22.8,4,140.8,121,3.92,3.15,22.9,1,0,4,2,"car_type_9",65,1138
15.2,8,275.8,193,3.07,3.78,18,0,0,3,3,"car_type_14",65,749
14.7,8,440,230,3.23,5.345,17.42,0,0,3,4,"car_type_17",65,0
30.4,4,95.1,113,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,963
32.4,4,78.7,66,4.08,2.2,19.47,1,1,4,1,"car_type_18",65,0
22.8,4,108,93,3.85,2.32,18.61,1,1,4,1,"car_type_3",65,0
15.2,8,275.8,180,3.07,3.78,18,0,0,3,3,"car_type_14",65,0
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
17.8,6,167.6,148,3.92,3.44,18.9,1,0,4,4,"car_type_11",65,0
18.1,6,225,125,2.76,3.46,20.22,1,0,3,1,"car_type_6",65,0
33.9,4,71.1,76,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,925
21.5,4,120.1,97,3.7,2.465,20.01,1,0,3,1,"car_type_21",65,0
21.5,4,120.1,97,3.7,2.465,20.01,1,0,3,1,"car_type_21",65,0
22.8,4,140.8,95,3.92,3.15,22.9,1,0,4,2,"car_type_9",65,0
21,6,160,110,3.9,2.875,17.02,0,1,4,4,"car_type_2",65,0
21.5,4,120.1,115,3.7,2.465,20.01,1,0,3,1,"car_type_21",65,978
15.5,8,318,150,2.76,3.52,16.87,0,0,3,2,"car_type_22",65,0
19.2,8,400,175,3.08,3.845,17.05,0,0,3,2,"car_type_25",65,0
14.7,8,440,267,3.23,5.345,17.42,0,0,3,4,"car_type_17",65,920
22.8,4,140.8,95,3.92,3.15,22.9,1,0,4,2,"car_type_9",65,0
21.4,6,258,110,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,0
15.5,8,318,150,2.76,3.52,16.87,0,0,3,2,"car_type_22",65,0
15.8,8,351,264,4.22,3.17,14.5,0,1,5,4,"car_type_29",65,0
21.4,6,258,110,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,0
21,6,160,110,3.9,2.62,16.46,0,1,4,4,"car_type_1",65,0
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
21.4,4,121,109,4.11,2.78,18.6,1,1,4,2,"car_type_32",65,0
26,4,120.3,91,4.43,2.14,16.7,0,1,5,2,"car_type_27",65,993
14.7,8,440,230,3.23,5.345,17.42,0,0,3,4,"car_type_17",65,0
15,8,301,398,3.54,3.57,14.6,0,1,5,8,"car_type_31",65,978
22.8,4,108,93,3.85,2.32,18.61,1,1,4,1,"car_type_3",65,0
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
24.4,4,146.7,62,3.69,3.19,20,1,0,4,2,"car_type_8",65,0
22.8,4,108,93,3.85,2.32,18.61,1,1,4,1,"car_type_3",65,0
32.4,4,78.7,66,4.08,2.2,19.47,1,1,4,1,"car_type_18",65,0
16.4,8,275.8,221,3.07,4.07,17.4,0,0,3,3,"car_type_12",65,0
19.2,6,167.6,123,3.92,3.44,18.3,1,0,4,4,"car_type_10",65,0
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
27.3,4,79,66,4.08,1.935,18.9,1,1,4,1,"car_type_26",65,0
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
21.4,4,121,109,4.11,2.78,18.6,1,1,4,2,"car_type_32",65,0
27.3,4,79,66,4.08,1.935,18.9,1,1,4,1,"car_type_26",65,0
17.3,8,275.8,180,3.07,3.73,17.6,0,0,3,3,"car_type_13",65,0
17.8,6,167.6,147,3.92,3.44,18.9,1,0,4,4,"car_type_11",65,0
21.4,4,121,109,4.11,2.78,18.6,1,1,4,2,"car_type_32",65,0
17.8,6,167.6,152,3.92,3.44,18.9,1,0,4,4,"car_type_11",65,0
19.2,6,167.6,123,3.92,3.44,18.3,1,0,4,4,"car_type_10",65,972
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
26,4,120.3,101,4.43,2.14,16.7,0,1,5,2,"car_type_27",65,0
14.3,8,360,289,3.21,3.57,15.84,0,0,3,4,"car_type_7",65,0
26,4,120.3,91,4.43,2.14,16.7,0,1,5,2,"car_type_27",65,0
10.4,8,472,205,2.93,5.25,17.98,0,0,3,4,"car_type_15",65,0
15.2,8,304,150,3.15,3.435,17.3,0,0,3,2,"car_type_23",65,0
18.1,6,225,127,2.76,3.46,20.22,1,0,3,1,"car_type_6",65,1014
30.4,4,95.1,113,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,0
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
21,6,160,110,3.9,2.62,16.46,0,1,4,4,"car_type_1",65,0
15,8,301,335,3.54,3.57,14.6,0,1,5,8,"car_type_31",65,935
14.7,8,440,230,3.23,5.345,17.42,0,0,3,4,"car_type_17",65,0
17.3,8,275.8,180,3.07,3.73,17.6,0,0,3,3,"car_type_13",65,0
30.4,4,95.1,113,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,0
22.8,4,108,129,3.85,2.32,18.61,1,1,4,1,"car_type_3",65,0
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
30.4,4,95.1,113,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,0
10.4,8,460,215,3,5.424,17.82,0,0,3,4,"car_type_16",65,0
22.8,4,108,93,3.85,2.32,18.61,1,1,4,1,"car_type_3",65,974
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
14.3,8,360,245,3.21,3.57,15.84,0,0,3,4,"car_type_7",65,1062
17.3,8,275.8,180,3.07,3.73,17.6,0,0,3,3,"car_type_13",65,0
21.5,4,120.1,97,3.7,2.465,20.01,1,0,3,1,"car_type_21",65,0
21.4,6,258,110,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,0
15.5,8,318,177,2.76,3.52,16.87,0,0,3,2,"car_type_22",65,0
30.4,4,95.1,113,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,0
26,4,120.3,91,4.43,2.14,16.7,0,1,5,2,"car_type_27",65,0
15,8,301,335,3.54,3.57,14.6,0,1,5,8,"car_type_31",65,923
14.3,8,360,245,3.21,3.57,15.84,0,0,3,4,"car_type_7",65,1031
14.3,8,360,245,3.21,3.57,15.84,0,0,3,4,"car_type_7",65,0
15.2,8,304,150,3.15,3.435,17.3,0,0,3,2,"car_type_23",65,0
24.4,4,146.7,62,3.69,3.19,20,1,0,4,2,"car_type_8",65,0
18.7,8,360,175,3.15,3.44,17.02,0,0,3,2,"car_type_5",65,0
30.4,4,95.1,113,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,0
21.4,4,121,109,4.11,2.78,18.6,1,1,4,2,"car_type_32",65,0
21.4,6,258,130,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,971
15.2,8,275.8,222,3.07,3.78,18,0,0,3,3,"car_type_14",65,1064
27.3,4,79,66,4.08,1.935,18.9,1,1,4,1,"car_type_26",65,0
17.3,8,275.8,180,3.07,3.73,17.6,0,0,3,3,"car_type_13",65,0
14.7,8,440,230,3.23,5.345,17.42,0,0,3,4,"car_type_17",65,0
30.4,4,95.1,113,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,0
17.3,8,275.8,180,3.07,3.73,17.6,0,0,3,3,"car_type_13",65,0
27.3,4,79,66,4.08,1.935,18.9,1,1,4,1,"car_type_26",65,0
14.7,8,440,230,3.23,5.345,17.42,0,0,3,4,"car_type_17",65,0
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
21,6,160,110,3.9,2.875,17.02,0,1,4,4,"car_type_2",65,0
17.8,6,167.6,123,3.92,3.44,18.9,1,0,4,4,"car_type_11",65,0
18.7,8,360,175,3.15,3.44,17.02,0,0,3,2,"car_type_5",65,0
21,6,160,110,3.9,2.875,17.02,0,1,4,4,"car_type_2",65,0
21.5,4,120.1,97,3.7,2.465,20.01,1,0,3,1,"car_type_21",65,933
27.3,4,79,66,4.08,1.935,18.9,1,1,4,1,"car_type_26",65,0
10.4,8,472,205,2.93,5.25,17.98,0,0,3,4,"car_type_15",65,0
15.2,8,304,150,3.15,3.435,17.3,0,0,3,2,"car_type_23",65,0
21.4,6,258,110,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,0
33.9,4,71.1,79,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
19.2,6,167.6,142,3.92,3.44,18.3,1,0,4,4,"car_type_10",65,909
26,4,120.3,110,4.43,2.14,16.7,0,1,5,2,"car_type_27",65,0
15.5,8,318,150,2.76,3.52,16.87,0,0,3,2,"car_type_22",65,0
19.2,8,400,175,3.08,3.845,17.05,0,0,3,2,"car_type_25",65,0
19.2,6,167.6,123,3.92,3.44,18.3,1,0,4,4,"car_type_10",65,0
16.4,8,275.8,180,3.07,4.07,17.4,0,0,3,3,"car_type_12",65,1138
19.2,8,400,175,3.08,3.845,17.05,0,0,3,2,"car_type_25",65,0
15.5,8,318,150,2.76,3.52,16.87,0,0,3,2,"car_type_22",65,0
21.4,4,121,109,4.11,2.78,18.6,1,1,4,2,"car_type_32",65,0
26,4,120.3,91,4.43,2.14,16.7,0,1,5,2,"car_type_27",65,0
33.9,4,71.1,76,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
10.4,8,472,205,2.93,5.25,17.98,0,0,3,4,"car_type_15",65,0
27.3,4,79,66,4.08,1.935,18.9,1,1,4,1,"car_type_26",65,0
18.7,8,360,175,3.15,3.44,17.02,0,0,3,2,"car_type_5",65,1180
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
21,6,160,110,3.9,2.875,17.02,0,1,4,4,"car_type_2",65,0
30.4,4,95.1,113,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,1037
17.8,6,167.6,123,3.92,3.44,18.9,1,0,4,4,"car_type_11",65,0
21.4,6,258,134,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,1028
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
21.4,4,121,109,4.11,2.78,18.6,1,1,4,2,"car_type_32",65,0
19.2,6,167.6,123,3.92,3.44,18.3,1,0,4,4,"car_type_10",65,0
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
10.4,8,472,247,2.93,5.25,17.98,0,0,3,4,"car_type_15",65,0
21,6,160,110,3.9,2.875,17.02,0,1,4,4,"car_type_2",65,0
10.4,8,472,205,2.93,5.25,17.98,0,0,3,4,"car_type_15",65,0
19.2,8,400,175,3.08,3.845,17.05,0,0,3,2,"car_type_25",65,0
21.4,6,258,110,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,0
26,4,120.3,91,4.43,2.14,16.7,0,1,5,2,"car_type_27",65,0
15.5,8,318,182,2.76,3.52,16.87,0,0,3,2,"car_type_22",65,1022
21.4,6,258,110,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,0
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
22.8,4,140.8,95,3.92,3.15,22.9,1,0,4,2,"car_type_9",65,0
21,6,160,123,3.9,2.875,17.02,0,1,4,4,"car_type_2",65,0
18.7,8,360,175,3.15,3.44,17.02,0,0,3,2,"car_type_5",65,0
32.4,4,78.7,66,4.08,2.2,19.47,1,1,4,1,"car_type_18",65,0
17.8,6,167.6,123,3.92,3.44,18.9,1,0,4,4,"car_type_11",65,0
30.4,4,95.1,131,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,0
21.5,4,120.1,97,3.7,2.465,20.01,1,0,3,1,"car_type_21",65,0
10.4,8,460,215,3,5.424,17.82,0,0,3,4,"car_type_16",65,0
18.1,6,225,105,2.76,3.46,20.22,1,0,3,1,"car_type_6",65,0
19.2,6,167.6,123,3.92,3.44,18.3,1,0,4,4,"car_type_10",65,0
14.3,8,360,245,3.21,3.57,15.84,0,0,3,4,"car_type_7",65,0
14.3,8,360,245,3.21,3.57,15.84,0,0,3,4,"car_type_7",65,0
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
15.5,8,318,150,2.76,3.52,16.87,0,0,3,2,"car_type_22",65,0
15.5,8,318,171,2.76,3.52,16.87,0,0,3,2,"car_type_22",65,877
27.3,4,79,66,4.08,1.935,18.9,1,1,4,1,"car_type_26",65,0
21.5,4,120.1,97,3.7,2.465,20.01,1,0,3,1,"car_type_21",65,0
16.4,8,275.8,218,3.07,4.07,17.4,0,0,3,3,"car_type_12",65,1027
21.5,4,120.1,97,3.7,2.465,20.01,1,0,3,1,"car_type_21",65,0
15.2,8,275.8,180,3.07,3.78,18,0,0,3,3,"car_type_14",65,0
15.2,8,304,171,3.15,3.435,17.3,0,0,3,2,"car_type_23",65,0
15,8,301,394,3.54,3.57,14.6,0,1,5,8,"car_type_31",65,953
21,6,160,110,3.9,2.875,17.02,0,1,4,4,"car_type_2",65,0
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
21,6,160,110,3.9,2.62,16.46,0,1,4,4,"car_type_1",65,0
14.7,8,440,230,3.23,5.345,17.42,0,0,3,4,"car_type_17",65,0
30.4,4,95.1,113,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,0
30.4,4,95.1,113,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,0
21,6,160,110,3.9,2.875,17.02,0,1,4,4,"car_type_2",65,0
22.8,4,140.8,95,3.92,3.15,22.9,1,0,4,2,"car_type_9",65,0
18.1,6,225,105,2.76,3.46,20.22,1,0,3,1,"car_type_6",65,0
22.8,4,140.8,95,3.92,3.15,22.9,1,0,4,2,"car_type_9",65,0
22.8,4,140.8,95,3.92,3.15,22.9,1,0,4,2,"car_type_9",65,0
32.4,4,78.7,66,4.08,2.2,19.47,1,1,4,1,"car_type_18",65,0
24.4,4,146.7,62,3.69,3.19,20,1,0,4,2,"car_type_8",65,0
15.5,8,318,150,2.76,3.52,16.87,0,0,3,2,"car_type_22",65,0
22.8,4,108,93,3.85,2.32,18.61,1,1,4,1,"car_type_3",65,0
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
14.3,8,360,245,3.21,3.57,15.84,0,0,3,4,"car_type_7",65,0
24.4,4,146.7,62,3.69,3.19,20,1,0,4,2,"car_type_8",65,0
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
32.4,4,78.7,66,4.08,2.2,19.47,1,1,4,1,"car_type_18",65,0
22.8,4,140.8,95,3.92,3.15,22.9,1,0,4,2,"car_type_9",65,0
21.4,6,258,141,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,1160
13.3,8,350,245,3.73,3.84,15.41,0,0,3,4,"car_type_24",65,0
21.4,6,258,110,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,0
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,1009
15.2,8,275.8,180,3.07,3.78,18,0,0,3,3,"car_type_14",65,0
24.4,4,146.7,62,3.69,3.19,20,1,0,4,2,"car_type_8",65,0
15,8,301,335,3.54,3.57,14.6,0,1,5,8,"car_type_31",65,1085
19.7,6,145,175,3.62,2.77,15.5,0,1,5,6,"car_type_30",65,917
15.8,8,351,264,4.22,3.17,14.5,0,1,5,4,"car_type_29",65,1006
21,6,160,110,3.9,2.62,16.46,0,1,4,4,"car_type_1",65,0
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
26,4,120.3,91,4.43,2.14,16.7,0,1,5,2,"car_type_27",65,0
18.7,8,360,206,3.15,3.44,17.02,0,0,3,2,"car_type_5",65,0
14.7,8,440,230,3.23,5.345,17.42,0,0,3,4,"car_type_17",65,0
22.8,4,140.8,95,3.92,3.15,22.9,1,0,4,2,"car_type_9",65,0
30.4,4,75.7,60,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,893
17.8,6,167.6,123,3.92,3.44,18.9,1,0,4,4,"car_type_11",65,0
32.4,4,78.7,86,4.08,2.2,19.47,1,1,4,1,"car_type_18",65,1206
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
22.8,4,108,93,3.85,2.32,18.61,1,1,4,1,"car_type_3",65,0
18.7,8,360,175,3.15,3.44,17.02,0,0,3,2,"car_type_5",65,0
21.4,6,258,110,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,0
30.4,4,95.1,133,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,950
19.2,6,167.6,123,3.92,3.44,18.3,1,0,4,4,"car_type_10",65,0
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
15.2,8,275.8,180,3.07,3.78,18,0,0,3,3,"car_type_14",65,0
21.4,4,121,109,4.11,2.78,18.6,1,1,4,2,"car_type_32",65,0
15.8,8,351,311,4.22,3.17,14.5,0,1,5,4,"car_type_29",65,955
21.4,4,121,109,4.11,2.78,18.6,1,1,4,2,"car_type_32",65,0
15.2,8,275.8,180,3.07,3.78,18,0,0,3,3,"car_type_14",65,0
19.2,8,400,175,3.08,3.845,17.05,0,0,3,2,"car_type_25",65,0
30.4,4,95.1,113,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,932
16.4,8,275.8,180,3.07,4.07,17.4,0,0,3,3,"car_type_12",65,1035
21,6,160,133,3.9,2.62,16.46,0,1,4,4,"car_type_1",65,0
24.4,4,146.7,62,3.69,3.19,20,1,0,4,2,"car_type_8",65,0
24.4,4,146.7,62,3.69,3.19,20,1,0,4,2,"car_type_8",65,0
14.7,8,440,230,3.23,5.345,17.42,0,0,3,4,"car_type_17",65,0
19.2,6,167.6,123,3.92,3.44,18.3,1,0,4,4,"car_type_10",65,1096
18.1,6,225,105,2.76,3.46,20.22,1,0,3,1,"car_type_6",65,0
22.8,4,140.8,95,3.92,3.15,22.9,1,0,4,2,"car_type_9",65,0
18.1,6,225,105,2.76,3.46,20.22,1,0,3,1,"car_type_6",65,0
26,4,120.3,91,4.43,2.14,16.7,0,1,5,2,"car_type_27",65,0
19.2,8,400,175,3.08,3.845,17.05,0,0,3,2,"car_type_25",65,0
26,4,120.3,91,4.43,2.14,16.7,0,1,5,2,"car_type_27",65,0
21,6,160,130,3.9,2.875,17.02,0,1,4,4,"car_type_2",65,0
32.4,4,78.7,66,4.08,2.2,19.47,1,1,4,1,"car_type_18",65,0
14.3,8,360,245,3.21,3.57,15.84,0,0,3,4,"car_type_7",65,1172
15.2,8,275.8,213,3.07,3.78,18,0,0,3,3,"car_type_14",65,963
19.2,8,400,175,3.08,3.845,17.05,0,0,3,2,"car_type_25",65,0
32.4,4,78.7,84,4.08,2.2,19.47,1,1,4,1,"car_type_18",65,1139
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
21.4,4,121,109,4.11,2.78,18.6,1,1,4,2,"car_type_32",65,0
32.4,4,78.7,66,4.08,2.2,19.47,1,1,4,1,"car_type_18",65,0
22.8,4,108,93,3.85,2.32,18.61,1,1,4,1,"car_type_3",65,0
21.4,6,258,110,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,0
15,8,301,335,3.54,3.57,14.6,0,1,5,8,"car_type_31",65,1148
15,8,301,396,3.54,3.57,14.6,0,1,5,8,"car_type_31",65,967
30.4,4,95.1,113,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,871
26,4,120.3,91,4.43,2.14,16.7,0,1,5,2,"car_type_27",65,0
21,6,160,135,3.9,2.875,17.02,0,1,4,4,"car_type_2",65,1060
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
19.2,8,400,217,3.08,3.845,17.05,0,0,3,2,"car_type_25",65,0
14.7,8,440,230,3.23,5.345,17.42,0,0,3,4,"car_type_17",65,0
21,6,160,110,3.9,2.875,17.02,0,1,4,4,"car_type_2",65,0
16.4,8,275.8,180,3.07,4.07,17.4,0,0,3,3,"car_type_12",65,0
15.5,8,318,150,2.76,3.52,16.87,0,0,3,2,"car_type_22",65,0
21.4,4,121,109,4.11,2.78,18.6,1,1,4,2,"car_type_32",65,0
21.4,6,258,110,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,0
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
17.8,6,167.6,123,3.92,3.44,18.9,1,0,4,4,"car_type_11",65,0
27.3,4,79,66,4.08,1.935,18.9,1,1,4,1,"car_type_26",65,0
19.7,6,145,175,3.62,2.77,15.5,0,1,5,6,"car_type_30",65,0
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
30.4,4,75.7,61,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,931
14.7,8,440,230,3.23,5.345,17.42,0,0,3,4,"car_type_17",65,0
19.2,6,167.6,123,3.92,3.44,18.3,1,0,4,4,"car_type_10",65,0
27.3,4,79,66,4.08,1.935,18.9,1,1,4,1,"car_type_26",65,0
30.4,4,95.1,113,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,0
15.2,8,304,150,3.15,3.435,17.3,0,0,3,2,"car_type_23",65,0
13.3,8,350,245,3.73,3.84,15.41,0,0,3,4,"car_type_24",65,0
19.2,6,167.6,123,3.92,3.44,18.3,1,0,4,4,"car_type_10",65,0
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
21,6,160,110,3.9,2.62,16.46,0,1,4,4,"car_type_1",65,0
27.3,4,79,66,4.08,1.935,18.9,1,1,4,1,"car_type_26",65,0
21.4,4,121,109,4.11,2.78,18.6,1,1,4,2,"car_type_32",65,0
32.4,4,78.7,66,4.08,2.2,19.47,1,1,4,1,"car_type_18",65,0
18.1,6,225,105,2.76,3.46,20.22,1,0,3,1,"car_type_6",65,0
21,6,160,110,3.9,2.875,17.02,0,1,4,4,"car_type_2",65,0
30.4,4,95.1,113,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,887
22.8,4,140.8,95,3.92,3.15,22.9,1,0,4,2,"car_type_9",65,0
24.4,4,146.7,72,3.69,3.19,20,1,0,4,2,"car_type_8",65,0
21.4,6,258,110,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,0
22.8,4,140.8,95,3.92,3.15,22.9,1,0,4,2,"car_type_9",65,0
33.9,4,71.1,75,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
16.4,8,275.8,180,3.07,4.07,17.4,0,0,3,3,"car_type_12",65,0
16.4,8,275.8,180,3.07,4.07,17.4,0,0,3,3,"car_type_12",65,0
21,6,160,131,3.9,2.62,16.46,0,1,4,4,"car_type_1",65,0
21.4,6,258,110,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,0
15.2,8,275.8,180,3.07,3.78,18,0,0,3,3,"car_type_14",65,0
10.4,8,472,251,2.93,5.25,17.98,0,0,3,4,"car_type_15",65,1050
24.4,4,146.7,73,3.69,3.19,20,1,0,4,2,"car_type_8",65,0
15.5,8,318,150,2.76,3.52,16.87,0,0,3,2,"car_type_22",65,0
18.1,6,225,124,2.76,3.46,20.22,1,0,3,1,"car_type_6",65,0
19.7,6,145,175,3.62,2.77,15.5,0,1,5,6,"car_type_30",65,0
17.3,8,275.8,180,3.07,3.73,17.6,0,0,3,3,"car_type_13",65,0
10.4,8,472,205,2.93,5.25,17.98,0,0,3,4,"car_type_15",65,0
21.5,4,120.1,97,3.7,2.465,20.01,1,0,3,1,"car_type_21",65,0
27.3,4,79,66,4.08,1.935,18.9,1,1,4,1,"car_type_26",65,0
10.4,8,472,205,2.93,5.25,17.98,0,0,3,4,"car_type_15",65,0
27.3,4,79,66,4.08,1.935,18.9,1,1,4,1,"car_type_26",65,0
17.3,8,275.8,180,3.07,3.73,17.6,0,0,3,3,"car_type_13",65,0
27.3,4,79,66,4.08,1.935,18.9,1,1,4,1,"car_type_26",65,0
19.7,6,145,175,3.62,2.77,15.5,0,1,5,6,"car_type_30",65,1066
14.3,8,360,245,3.21,3.57,15.84,0,0,3,4,"car_type_7",65,1066
30.4,4,95.1,113,3.77,1.513,16.9,1,1,5,2,"car_type_28",65,0
33.9,4,71.1,65,4.22,1.835,19.9,1,1,4,1,"car_type_20",65,0
21.5,4,120.1,97,3.7,2.465,20.01,1,0,3,1,"car_type_21",65,0
18.1,6,225,105,2.76,3.46,20.22,1,0,3,1,"car_type_6",65,0
19.2,8,400,175,3.08,3.845,17.05,0,0,3,2,"car_type_25",65,0
18.1,6,225,105,2.76,3.46,20.22,1,0,3,1,"car_type_6",65,0
26,4,120.3,109,4.43,2.14,16.7,0,1,5,2,"car_type_27",65,1005
17.3,8,275.8,180,3.07,3.73,17.6,0,0,3,3,"car_type_13",65,0
21.5,4,120.1,97,3.7,2.465,20.01,1,0,3,1,"car_type_21",65,0
30.4,4,75.7,52,4.93,1.615,18.52,1,1,4,2,"car_type_19",65,0
21.4,6,258,110,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,0
21.4,6,258,110,3.08,3.215,19.44,1,0,3,1,"car_type_4",65,0
17.8,6,167.6,123,3.92,3.44,18.9,1,0,4,4,"car_type_11",65,0
