"fips","pop","state","mpg","cyl","disp","hp","drat","qsec","vs","am","gear","carb","wt_lbs","id","mod_flag","speed_lim","ticket_amount"
"20",290,"Kansas",18.1,6,225,105,2.76,20.22,1,0,3,1,3460,"car_type_6",FALSE,75,0
"20",290,"Kansas",15,8,301,335,3.54,14.6,0,1,5,8,3570,"car_type_31",FALSE,75,0
"20",290,"Kansas",19.7,6,145,175,3.62,15.5,0,1,5,6,2770,"car_type_30",FALSE,75,0
"20",290,"Kansas",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,75,0
"20",290,"Kansas",24.4,4,146.7,62,3.69,20,1,0,4,2,3190,"car_type_8",FALSE,75,0
"20",290,"Kansas",18.1,6,225,105,2.76,20.22,1,0,3,1,3460,"car_type_6",FALSE,75,0
"20",290,"Kansas",14.3,8,360,245,3.21,15.84,0,0,3,4,3570,"car_type_7",FALSE,75,0
"20",290,"Kansas",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,75,0
"20",290,"Kansas",17.3,8,275.8,180,3.07,17.6,0,0,3,3,3730,"car_type_13",FALSE,75,0
"20",290,"Kansas",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,75,0
"20",290,"Kansas",14.3,8,360,245,3.21,15.84,0,0,3,4,3570,"car_type_7",FALSE,75,932
"20",290,"Kansas",19.7,6,145,210,3.62,15.5,0,1,5,6,2589,"car_type_30",TRUE,75,1005
"20",290,"Kansas",15,8,301,335,3.54,14.6,0,1,5,8,3570,"car_type_31",FALSE,75,874
"20",290,"Kansas",32.4,4,78.7,66,4.08,19.47,1,1,4,1,2200,"car_type_18",FALSE,75,0
"20",290,"Kansas",22.8,4,108,93,3.85,18.61,1,1,4,1,2320,"car_type_3",FALSE,75,0
"20",290,"Kansas",17.8,6,167.6,123,3.92,18.9,1,0,4,4,3440,"car_type_11",FALSE,75,0
"20",290,"Kansas",21,6,160,110,3.9,17.02,0,1,4,4,2875,"car_type_2",FALSE,75,0
"20",290,"Kansas",30.4,4,95.1,113,3.77,16.9,1,1,5,2,1513,"car_type_28",FALSE,75,0
"20",290,"Kansas",17.8,6,167.6,123,3.92,18.9,1,0,4,4,3440,"car_type_11",FALSE,75,0
"20",290,"Kansas",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,75,0
"20",290,"Kansas",15.2,8,304,150,3.15,17.3,0,0,3,2,3435,"car_type_23",FALSE,75,0
"20",290,"Kansas",18.7,8,360,175,3.15,17.02,0,0,3,2,3440,"car_type_5",FALSE,75,0
"20",290,"Kansas",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,75,0
"20",290,"Kansas",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,75,0
"20",290,"Kansas",15.2,8,304,188,3.15,17.3,0,0,3,2,3323,"car_type_23",TRUE,75,0
"20",290,"Kansas",27.3,4,79,66,4.08,18.9,1,1,4,1,1935,"car_type_26",FALSE,75,0
"20",290,"Kansas",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,75,0
"20",290,"Kansas",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,75,0
"20",290,"Kansas",22.8,4,140.8,95,3.92,22.9,1,0,4,2,3150,"car_type_9",FALSE,75,0
"20",290,"Kansas",17.8,6,167.6,123,3.92,18.9,1,0,4,4,3440,"car_type_11",FALSE,75,0
"20",290,"Kansas",24.4,4,146.7,74,3.69,20,1,0,4,2,2667,"car_type_8",TRUE,75,999
"20",290,"Kansas",33.9,4,71.1,65,4.22,19.9,1,1,4,1,1835,"car_type_20",FALSE,75,0
"20",290,"Kansas",13.3,8,350,245,3.73,15.41,0,0,3,4,3840,"car_type_24",FALSE,75,951
"20",290,"Kansas",19.2,6,167.6,143,3.92,18.3,1,0,4,4,3183,"car_type_10",TRUE,75,0
"20",290,"Kansas",21,6,160,110,3.9,17.02,0,1,4,4,2875,"car_type_2",FALSE,75,0
"20",290,"Kansas",18.7,8,360,215,3.15,17.02,0,0,3,2,3372,"car_type_5",TRUE,75,1057
"20",290,"Kansas",15.5,8,318,150,2.76,16.87,0,0,3,2,3520,"car_type_22",FALSE,75,0
"20",290,"Kansas",21.4,4,121,109,4.11,18.6,1,1,4,2,2780,"car_type_32",FALSE,75,0
"20",290,"Kansas",27.3,4,79,74,4.08,18.9,1,1,4,1,1711,"car_type_26",TRUE,75,854
"20",290,"Kansas",30.4,4,75.7,52,4.93,18.52,1,1,4,2,1615,"car_type_19",FALSE,75,0
"20",290,"Kansas",15.2,8,275.8,180,3.07,18,0,0,3,3,3780,"car_type_14",FALSE,75,0
"20",290,"Kansas",21.5,4,120.1,119,3.7,20.01,1,0,3,1,2280,"car_type_21",TRUE,75,1055
"20",290,"Kansas",14.7,8,440,230,3.23,17.42,0,0,3,4,5345,"car_type_17",FALSE,75,0
"20",290,"Kansas",33.9,4,71.1,75,4.22,19.9,1,1,4,1,1716,"car_type_20",TRUE,75,0
"20",290,"Kansas",15,8,301,335,3.54,14.6,0,1,5,8,3570,"car_type_31",FALSE,75,986
